person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,income_per_year_employed,predicted_pd,risk_band,actual_default,recommendation
24,25000,RENT,0.0,HOMEIMPROVEMENT,8500,0.34,0,2,25000.0,0.9861601471087429,Very High Risk,1,High-risk application; apply lender policy
26,54000,MORTGAGE,10.0,MEDICAL,8500,0.16,0,3,4909.090909090909,0.1913272172987132,Medium Risk,1,Consider manual review
32,83196,RENT,1.0,MEDICAL,9350,0.11,0,8,41598.0,0.08790806598659662,Low Risk,0,"Consider approval, subject to lender policy"
25,78000,RENT,3.0,DEBTCONSOLIDATION,5000,0.06,0,3,19500.0,0.1178845420713509,Low Risk,0,"Consider approval, subject to lender policy"
25,60000,RENT,1.0,EDUCATION,10000,0.17,0,4,30000.0,0.0902063810914871,Low Risk,0,"Consider approval, subject to lender policy"
45,48000,RENT,2.0,DEBTCONSOLIDATION,10000,0.21,0,16,16000.0,0.15053067976671985,Medium Risk,0,Consider manual review
21,24996,RENT,0.0,DEBTCONSOLIDATION,3000,0.12,0,3,24996.0,0.17631793232926357,Medium Risk,0,Consider manual review
22,100000,MORTGAGE,0.0,VENTURE,15000,0.15,0,3,100000.0,0.04808564473534964,Low Risk,0,"Consider approval, subject to lender policy"
23,62000,MORTGAGE,2.0,VENTURE,5000,0.08,1,3,20666.666666666668,0.13400760779994958,Low Risk,0,"Consider approval, subject to lender policy"
26,120000,MORTGAGE,3.0,DEBTCONSOLIDATION,25000,0.21,0,3,30000.0,0.19874991068343284,Medium Risk,0,Consider manual review
32,64500,MORTGAGE,3.0,EDUCATION,19400,0.3,1,10,16125.0,0.21360894603268488,Medium Risk,1,Consider manual review
25,99600,MORTGAGE,1.0,HOMEIMPROVEMENT,12800,0.13,0,4,49800.0,0.041969942615588285,Low Risk,0,"Consider approval, subject to lender policy"
21,24000,RENT,1.0,PERSONAL,2000,0.08,1,3,12000.0,0.3811815391491491,High Risk,1,Additional assessment required
24,84996,OWN,4.0,DEBTCONSOLIDATION,8000,0.09,1,4,16999.2,0.25665925234985076,High Risk,0,Additional assessment required
25,33000,RENT,0.0,DEBTCONSOLIDATION,1000,0.03,0,4,33000.0,0.22401083731048227,Medium Risk,0,Consider manual review
28,35000,RENT,5.0,VENTURE,4250,0.12,0,6,5833.333333333333,0.04303899029370429,Low Risk,0,"Consider approval, subject to lender policy"
21,42000,RENT,0.0,DEBTCONSOLIDATION,10400,0.25,0,4,42000.0,0.14730999127449168,Low Risk,0,"Consider approval, subject to lender policy"
26,100000,RENT,0.0,PERSONAL,13500,0.14,0,3,100000.0,0.08787402094852012,Low Risk,0,"Consider approval, subject to lender policy"
25,75996,MORTGAGE,9.0,DEBTCONSOLIDATION,10000,0.13,0,3,7599.6,0.11599801452337762,Low Risk,0,"Consider approval, subject to lender policy"
21,33996,MORTGAGE,2.0,HOMEIMPROVEMENT,2500,0.07,0,3,11332.0,0.913818802034023,Very High Risk,1,High-risk application; apply lender policy
24,40000,MORTGAGE,3.0,VENTURE,10500,0.26,0,4,10000.0,0.04495146237003512,Low Risk,0,"Consider approval, subject to lender policy"
26,19500,OWN,0.0,PERSONAL,5000,0.26,0,3,19500.0,0.9489774246482641,Very High Risk,1,High-risk application; apply lender policy
28,65000,RENT,3.0,HOMEIMPROVEMENT,7000,0.11,0,6,16250.0,0.0940091097984515,Low Risk,0,"Consider approval, subject to lender policy"
38,78000,MORTGAGE,6.0,HOMEIMPROVEMENT,15000,0.19,0,17,11142.857142857143,0.0873854845876852,Low Risk,1,"Consider approval, subject to lender policy"
22,40000,MORTGAGE,5.0,MEDICAL,8000,0.2,0,3,6666.666666666667,0.14276674763094718,Low Risk,0,"Consider approval, subject to lender policy"
40,71599,RENT,0.0,PERSONAL,6000,0.08,0,14,71599.0,0.0960244114110362,Low Risk,0,"Consider approval, subject to lender policy"
41,110004,MORTGAGE,7.0,EDUCATION,25000,0.23,1,14,13750.5,0.2050014366065582,Medium Risk,0,Consider manual review
30,55536,MORTGAGE,14.0,MEDICAL,1000,0.02,0,7,3702.4,0.156546563619938,Medium Risk,0,Consider manual review
34,72000,RENT,6.0,MEDICAL,5000,0.07,0,9,10285.714285714286,0.09248460682611716,Low Risk,0,"Consider approval, subject to lender policy"
26,69846,RENT,2.0,EDUCATION,22500,0.32,1,2,23282.0,0.9726032875510878,Very High Risk,1,High-risk application; apply lender policy
34,42000,RENT,2.0,MEDICAL,2500,0.06,0,6,14000.0,0.14424260327872848,Low Risk,0,"Consider approval, subject to lender policy"
27,72000,RENT,3.0,DEBTCONSOLIDATION,25000,0.35,1,6,18000.0,0.9911272521529365,Very High Risk,1,High-risk application; apply lender policy
30,65000,RENT,14.0,DEBTCONSOLIDATION,7000,0.11,0,8,4333.333333333333,0.11318404677793706,Low Risk,0,"Consider approval, subject to lender policy"
25,45000,RENT,0.0,MEDICAL,4000,0.09,1,4,45000.0,0.3631899891663638,High Risk,0,Additional assessment required
25,120000,RENT,9.0,EDUCATION,30000,0.25,0,4,12000.0,0.10398627904776711,Low Risk,0,"Consider approval, subject to lender policy"
41,40000,MORTGAGE,5.0,MEDICAL,1500,0.04,0,16,6666.666666666667,0.133669176488497,Low Risk,0,"Consider approval, subject to lender policy"
34,52800,RENT,2.0,DEBTCONSOLIDATION,4325,0.08,0,5,17600.0,0.1270910104456975,Low Risk,0,"Consider approval, subject to lender policy"
36,69000,RENT,20.0,VENTURE,35000,0.51,0,15,3285.714285714286,0.9586865350159957,Very High Risk,1,High-risk application; apply lender policy
24,50000,RENT,3.0,PERSONAL,10000,0.2,0,2,12500.0,0.10499950578474712,Low Risk,0,"Consider approval, subject to lender policy"
23,82000,RENT,2.0,DEBTCONSOLIDATION,20900,0.25,0,2,27333.333333333332,0.1425001313814801,Low Risk,0,"Consider approval, subject to lender policy"
26,50400,MORTGAGE,3.0,HOMEIMPROVEMENT,24000,0.48,0,3,12600.0,0.18554784414132136,Medium Risk,0,Consider manual review
33,44400,MORTGAGE,3.0,MEDICAL,2000,0.05,1,6,11100.0,0.402949879593835,High Risk,1,Additional assessment required
27,79000,MORTGAGE,11.0,HOMEIMPROVEMENT,2875,0.04,1,10,6583.333333333333,0.21015112913625592,Medium Risk,0,Consider manual review
26,35000,RENT,10.0,MEDICAL,12875,0.37,0,2,3181.818181818182,0.9592097423959979,Very High Risk,1,High-risk application; apply lender policy
24,31200,RENT,7.0,MEDICAL,8000,0.26,0,2,3900.0,0.3240389006817944,High Risk,0,Additional assessment required
25,46000,RENT,9.0,PERSONAL,12000,0.26,0,3,4600.0,0.14879413742702532,Low Risk,0,"Consider approval, subject to lender policy"
22,30000,RENT,1.0,DEBTCONSOLIDATION,15000,0.5,0,4,15000.0,0.9781157756868972,Very High Risk,1,High-risk application; apply lender policy
30,76080,MORTGAGE,8.0,HOMEIMPROVEMENT,12000,0.16,0,5,8453.333333333334,0.06616878678196231,Low Risk,0,"Consider approval, subject to lender policy"
23,42000,MORTGAGE,7.0,EDUCATION,10000,0.24,1,2,5250.0,0.1849118898555437,Medium Risk,0,Consider manual review
25,44400,RENT,6.0,EDUCATION,2350,0.05,1,3,6342.857142857143,0.20260257515177738,Medium Risk,0,Consider manual review
26,48000,RENT,3.0,VENTURE,4000,0.08,0,2,12000.0,0.05189639705051541,Low Risk,0,"Consider approval, subject to lender policy"
37,46000,MORTGAGE,9.0,EDUCATION,5000,0.11,0,14,4600.0,0.07818685854368082,Low Risk,0,"Consider approval, subject to lender policy"
30,92001,RENT,3.0,VENTURE,5000,0.05,0,6,23000.25,0.025826047283010026,Low Risk,0,"Consider approval, subject to lender policy"
26,83004,RENT,7.0,EDUCATION,5450,0.07,0,4,10375.5,0.051497553960613965,Low Risk,0,"Consider approval, subject to lender policy"
22,71000,RENT,3.0,MEDICAL,10000,0.14,0,2,17750.0,0.1055076143958941,Low Risk,0,"Consider approval, subject to lender policy"
23,70560,RENT,1.0,VENTURE,9600,0.14,0,4,35280.0,0.0745730183122207,Low Risk,0,"Consider approval, subject to lender policy"
24,45000,RENT,4.0,VENTURE,3000,0.07,0,2,9000.0,0.05189639705051541,Low Risk,0,"Consider approval, subject to lender policy"
25,30000,RENT,0.0,EDUCATION,1500,0.05,1,3,30000.0,0.3920414169642387,High Risk,1,Additional assessment required
33,41000,MORTGAGE,6.0,MEDICAL,9000,0.22,0,9,5857.142857142857,0.17185598143175007,Medium Risk,0,Consider manual review
28,56864,MORTGAGE,5.0,MEDICAL,12300,0.22,0,8,9477.333333333334,0.16069093483266375,Medium Risk,0,Consider manual review
40,108000,RENT,10.0,HOMEIMPROVEMENT,9000,0.08,0,12,9818.181818181818,0.06129688274333332,Low Risk,1,"Consider approval, subject to lender policy"
23,29120,OWN,0.0,EDUCATION,6400,0.22,0,4,29120.0,0.02488181590662274,Low Risk,0,"Consider approval, subject to lender policy"
27,125000,RENT,5.0,VENTURE,10000,0.08,0,6,20833.333333333332,0.028347485480334063,Low Risk,0,"Consider approval, subject to lender policy"
32,85000,MORTGAGE,1.0,EDUCATION,7500,0.09,1,10,42500.0,0.10824725743943042,Low Risk,0,"Consider approval, subject to lender policy"
25,38004,RENT,0.0,DEBTCONSOLIDATION,6000,0.16,0,2,38004.0,0.1427776393531365,Low Risk,0,"Consider approval, subject to lender policy"
23,34800,RENT,7.0,EDUCATION,2500,0.07,0,2,4350.0,0.2190128869242962,Medium Risk,0,Consider manual review
31,305000,MORTGAGE,0.0,HOMEIMPROVEMENT,35000,0.11,1,10,305000.0,0.29555699955637105,High Risk,0,Additional assessment required
24,43200,RENT,3.0,EDUCATION,5000,0.12,1,4,10800.0,0.19585945979691097,Medium Risk,0,Consider manual review
38,117400,MORTGAGE,7.0,PERSONAL,16000,0.14,0,16,14675.0,0.04739985736627835,Low Risk,0,"Consider approval, subject to lender policy"
28,58800,MORTGAGE,11.0,VENTURE,5500,0.09,0,9,4900.0,0.05022373362354838,Low Risk,0,"Consider approval, subject to lender policy"
35,41235,OWN,7.0,MEDICAL,3000,0.07,0,9,5154.375,0.03132077250724805,Low Risk,0,"Consider approval, subject to lender policy"
29,70000,RENT,13.0,EDUCATION,8000,0.11,0,5,5000.0,0.06938027230128063,Low Risk,0,"Consider approval, subject to lender policy"
22,50004,MORTGAGE,6.0,VENTURE,7200,0.14,1,2,7143.428571428572,0.1356903059933529,Low Risk,0,"Consider approval, subject to lender policy"
25,67200,MORTGAGE,9.0,HOMEIMPROVEMENT,15000,0.22,0,4,6720.0,0.07665317746229876,Low Risk,0,"Consider approval, subject to lender policy"
27,48000,RENT,5.0,VENTURE,12000,0.25,0,6,8000.0,0.06519995948314462,Low Risk,0,"Consider approval, subject to lender policy"
27,31200,RENT,2.0,MEDICAL,9400,0.3,0,5,10400.0,0.3120165673804949,High Risk,0,Additional assessment required
28,66000,RENT,12.0,DEBTCONSOLIDATION,10000,0.15,0,5,5076.923076923077,0.11318404677793706,Low Risk,1,"Consider approval, subject to lender policy"
28,150000,RENT,13.0,PERSONAL,3000,0.02,0,5,10714.285714285714,0.04611897660635986,Low Risk,0,"Consider approval, subject to lender policy"
29,88000,MORTGAGE,6.0,DEBTCONSOLIDATION,16000,0.18,0,8,12571.42857142857,0.1019829729995616,Low Risk,1,"Consider approval, subject to lender policy"
24,135000,RENT,4.0,HOMEIMPROVEMENT,24000,0.18,0,2,27000.0,0.1329615540415758,Low Risk,0,"Consider approval, subject to lender policy"
25,12000,OWN,9.0,EDUCATION,4500,0.38,1,4,1200.0,0.9729242596211399,Very High Risk,1,High-risk application; apply lender policy
31,43288,RENT,7.0,EDUCATION,10000,0.23,0,5,5411.0,0.10685599580130996,Low Risk,0,"Consider approval, subject to lender policy"
51,72800,MORTGAGE,0.0,PERSONAL,5700,0.08,0,28,72800.0,0.06656800928346904,Low Risk,0,"Consider approval, subject to lender policy"
29,110004,MORTGAGE,13.0,MEDICAL,12000,0.11,0,6,7857.428571428572,0.07649776780315648,Low Risk,0,"Consider approval, subject to lender policy"
32,74000,MORTGAGE,5.0,VENTURE,15000,0.2,0,9,12333.333333333334,0.05960004873414481,Low Risk,0,"Consider approval, subject to lender policy"
28,55000,RENT,5.0,PERSONAL,16000,0.29,1,9,9166.666666666666,0.3299909875302368,High Risk,0,Additional assessment required
23,42000,RENT,7.0,VENTURE,9000,0.21,0,4,5250.0,0.07299534822539022,Low Risk,0,"Consider approval, subject to lender policy"
22,81600,MORTGAGE,6.0,PERSONAL,1300,0.02,0,3,11657.142857142857,0.04039642207354824,Low Risk,0,"Consider approval, subject to lender policy"
22,38000,RENT,0.0,EDUCATION,5000,0.13,0,3,38000.0,0.12524895022104146,Low Risk,0,"Consider approval, subject to lender policy"
21,41004,MORTGAGE,5.0,VENTURE,24250,0.59,0,2,6834.0,0.1551030752452363,Medium Risk,0,Consider manual review
47,53808,MORTGAGE,4.0,VENTURE,15000,0.28,0,17,10761.6,0.06067400880329294,Low Risk,0,"Consider approval, subject to lender policy"
33,38000,MORTGAGE,0.0,EDUCATION,2500,0.07,0,6,38000.0,0.08666925495393338,Low Risk,0,"Consider approval, subject to lender policy"
36,56900,MORTGAGE,16.0,VENTURE,6200,0.11,0,11,3347.0588235294117,0.03793354554274971,Low Risk,1,"Consider approval, subject to lender policy"
26,42000,RENT,0.0,HOMEIMPROVEMENT,16750,0.4,0,3,42000.0,0.9839872203653325,Very High Risk,1,High-risk application; apply lender policy
24,90000,OWN,8.0,MEDICAL,12000,0.13,0,3,10000.0,0.0202047928992994,Low Risk,0,"Consider approval, subject to lender policy"
25,30000,RENT,1.0,MEDICAL,7000,0.23,0,3,15000.0,0.2768597685833866,High Risk,0,Additional assessment required
38,56524,RENT,16.0,HOMEIMPROVEMENT,22000,0.39,0,15,3324.9411764705883,0.964033134754911,Very High Risk,1,High-risk application; apply lender policy
36,53800,MORTGAGE,20.0,DEBTCONSOLIDATION,18200,0.34,1,12,2561.904761904762,0.553027088662084,Very High Risk,1,High-risk application; apply lender policy
23,65004,RENT,0.0,VENTURE,3000,0.05,1,3,65004.0,0.26703695483462764,High Risk,0,Additional assessment required
24,49920,RENT,0.0,MEDICAL,7200,0.14,1,3,49920.0,0.3661130722268133,High Risk,0,Additional assessment required
24,39000,MORTGAGE,2.0,HOMEIMPROVEMENT,16000,0.41,0,4,13000.0,0.3147558165297881,High Risk,1,Additional assessment required
23,48500,RENT,5.0,MEDICAL,3850,0.08,0,2,8083.333333333333,0.14354249325859056,Low Risk,0,"Consider approval, subject to lender policy"
36,38568,RENT,7.0,EDUCATION,2400,0.06,1,13,4821.0,0.21615627309467966,Medium Risk,0,Consider manual review
30,140000,MORTGAGE,6.0,PERSONAL,5000,0.04,0,6,20000.0,0.037269188601257115,Low Risk,0,"Consider approval, subject to lender policy"
26,73440,OWN,1.0,PERSONAL,35000,0.48,0,2,36720.0,0.10279238824082108,Low Risk,0,"Consider approval, subject to lender policy"
24,30000,RENT,5.0,EDUCATION,4800,0.16,0,4,5000.0,0.17157539846680128,Medium Risk,0,Consider manual review
28,80000,OWN,2.0,HOMEIMPROVEMENT,16000,0.2,1,7,26666.666666666668,0.03552744183187209,Low Risk,0,"Consider approval, subject to lender policy"
25,60000,OWN,9.0,HOMEIMPROVEMENT,1400,0.02,1,3,6000.0,0.0389277331985089,Low Risk,0,"Consider approval, subject to lender policy"
37,48000,RENT,0.0,DEBTCONSOLIDATION,14725,0.31,0,11,48000.0,0.9539090695503178,Very High Risk,1,High-risk application; apply lender policy
22,19000,OWN,6.0,MEDICAL,3625,0.19,0,3,2714.285714285714,0.9579229110510569,Very High Risk,1,High-risk application; apply lender policy
23,50000,MORTGAGE,6.0,EDUCATION,17000,0.34,0,3,7142.857142857143,0.16510779917048962,Medium Risk,0,Consider manual review
26,30000,RENT,5.0,DEBTCONSOLIDATION,15000,0.5,0,3,5000.0,0.9735012222889473,Very High Risk,1,High-risk application; apply lender policy
25,77004,MORTGAGE,9.0,PERSONAL,15000,0.19,0,2,7700.4,0.08204949792847814,Low Risk,0,"Consider approval, subject to lender policy"
29,104000,MORTGAGE,6.0,HOMEIMPROVEMENT,18000,0.17,0,7,14857.142857142857,0.04641696224377817,Low Risk,0,"Consider approval, subject to lender policy"
26,105000,RENT,1.0,HOMEIMPROVEMENT,12100,0.12,0,2,52500.0,0.09561876443032309,Low Risk,0,"Consider approval, subject to lender policy"
25,59000,RENT,2.0,VENTURE,7800,0.13,0,2,19666.666666666668,0.1331090109691091,Low Risk,0,"Consider approval, subject to lender policy"
27,101000,RENT,2.0,DEBTCONSOLIDATION,11200,0.11,0,6,33666.666666666664,0.07400759428294916,Low Risk,0,"Consider approval, subject to lender policy"
25,51000,MORTGAGE,7.0,DEBTCONSOLIDATION,7600,0.15,0,3,6375.0,0.14319743368704096,Low Risk,0,"Consider approval, subject to lender policy"
24,133000,RENT,5.0,HOMEIMPROVEMENT,17400,0.13,0,3,22166.666666666668,0.06804641017248733,Low Risk,0,"Consider approval, subject to lender policy"
24,103000,MORTGAGE,8.0,PERSONAL,8000,0.08,0,3,11444.444444444445,0.04077925625785892,Low Risk,0,"Consider approval, subject to lender policy"
22,69950,MORTGAGE,6.0,EDUCATION,9750,0.14,0,2,9992.857142857143,0.04868380391632464,Low Risk,0,"Consider approval, subject to lender policy"
28,50123,MORTGAGE,11.0,PERSONAL,2200,0.04,0,8,4176.916666666667,0.08002125330032835,Low Risk,0,"Consider approval, subject to lender policy"
30,95000,MORTGAGE,14.0,VENTURE,5000,0.05,0,10,6333.333333333333,0.01949608828383147,Low Risk,0,"Consider approval, subject to lender policy"
22,78000,MORTGAGE,6.0,EDUCATION,7750,0.1,0,4,11142.857142857143,0.06500536082903904,Low Risk,0,"Consider approval, subject to lender policy"
32,93158,RENT,16.0,HOMEIMPROVEMENT,7800,0.08,0,6,5479.882352941177,0.06493443471734657,Low Risk,0,"Consider approval, subject to lender policy"
33,58000,RENT,5.0,MEDICAL,6400,0.11,0,8,9666.666666666666,0.1338736133358205,Low Risk,0,"Consider approval, subject to lender policy"
31,122000,MORTGAGE,3.0,HOMEIMPROVEMENT,6000,0.05,0,9,30500.0,0.041555421373173106,Low Risk,0,"Consider approval, subject to lender policy"
25,75000,RENT,0.0,DEBTCONSOLIDATION,20000,0.27,0,2,75000.0,0.24918777494872357,Medium Risk,0,Consider manual review
21,12000,RENT,1.0,EDUCATION,1000,0.08,0,2,6000.0,0.3708459025597355,High Risk,0,Additional assessment required
24,70000,MORTGAGE,8.0,DEBTCONSOLIDATION,7000,0.1,0,4,7777.777777777777,0.10740578167667914,Low Risk,0,"Consider approval, subject to lender policy"
25,107000,MORTGAGE,0.0,MEDICAL,7000,0.07,0,2,107000.0,0.08999265388473172,Low Risk,0,"Consider approval, subject to lender policy"
46,96000,MORTGAGE,4.0,DEBTCONSOLIDATION,10000,0.1,0,11,19200.0,0.07384043149800212,Low Risk,0,"Consider approval, subject to lender policy"
34,50000,RENT,5.0,HOMEIMPROVEMENT,2000,0.04,0,5,8333.333333333334,0.14205046964739504,Low Risk,0,"Consider approval, subject to lender policy"
25,80000,MORTGAGE,6.0,MEDICAL,3000,0.04,0,2,11428.57142857143,0.07076554697526408,Low Risk,0,"Consider approval, subject to lender policy"
44,108000,RENT,2.0,MEDICAL,15000,0.14,0,12,36000.0,0.12096308340641912,Low Risk,0,"Consider approval, subject to lender policy"
24,89000,OWN,7.0,HOMEIMPROVEMENT,15000,0.17,0,4,11125.0,0.013743425712013074,Low Risk,0,"Consider approval, subject to lender policy"
30,70000,MORTGAGE,5.0,MEDICAL,31825,0.45,0,8,11666.666666666666,0.3526453273620225,High Risk,0,Additional assessment required
24,33600,RENT,2.0,PERSONAL,9450,0.28,0,2,11200.0,0.322245904405103,High Risk,1,Additional assessment required
24,72000,MORTGAGE,4.0,VENTURE,2100,0.03,1,2,14400.0,0.09520806049129095,Low Risk,0,"Consider approval, subject to lender policy"
33,125000,MORTGAGE,8.0,HOMEIMPROVEMENT,10975,0.09,0,9,13888.888888888889,0.03984040730604535,Low Risk,0,"Consider approval, subject to lender policy"
22,14400,RENT,1.0,VENTURE,5600,0.39,1,2,7200.0,0.9946168124892103,Very High Risk,1,High-risk application; apply lender policy
26,58650,MORTGAGE,3.0,MEDICAL,17500,0.25,0,4,14662.5,0.3845391566974436,High Risk,1,Additional assessment required
23,26000,RENT,1.0,EDUCATION,4000,0.15,0,4,13000.0,0.17070444527760417,Medium Risk,0,Consider manual review
28,42900,RENT,3.0,PERSONAL,14000,0.33,0,5,10725.0,0.9531800421160669,Very High Risk,1,High-risk application; apply lender policy
37,108996,RENT,15.0,EDUCATION,16000,0.15,1,13,6812.25,0.14812201278754686,Low Risk,0,"Consider approval, subject to lender policy"
24,65000,RENT,1.0,VENTURE,6400,0.1,0,4,32500.0,0.07343894666174543,Low Risk,0,"Consider approval, subject to lender policy"
35,14400,RENT,1.0,HOMEIMPROVEMENT,3000,0.21,0,7,7200.0,0.9928978698262901,Very High Risk,1,High-risk application; apply lender policy
35,84000,MORTGAGE,0.0,DEBTCONSOLIDATION,20000,0.24,1,6,84000.0,0.44044736721188454,High Risk,1,Additional assessment required
25,60000,OWN,8.0,VENTURE,14000,0.23,0,2,6666.666666666667,0.00972600445456192,Low Risk,0,"Consider approval, subject to lender policy"
26,27600,RENT,0.0,MEDICAL,4725,0.17,0,2,27600.0,0.1833444062712154,Medium Risk,0,Consider manual review
30,70125,MORTGAGE,2.0,MEDICAL,25000,0.3,1,9,23375.0,0.6901668351774831,Very High Risk,1,High-risk application; apply lender policy
30,49000,MORTGAGE,9.0,EDUCATION,11750,0.24,0,9,4900.0,0.08387387143342856,Low Risk,0,"Consider approval, subject to lender policy"
25,62047,RENT,9.0,MEDICAL,21000,0.29,1,4,6204.7,0.5013819192311381,Very High Risk,1,High-risk application; apply lender policy
